square_id,row,col,total_traffic,is_missing
2061,20,60,49741.431884765625,False
2062,20,61,40149.115661621094,False
2063,20,62,36937.64172363281,False
2064,20,63,38407.37371826172,False
2065,20,64,69416.0517578125,False
2066,20,65,120235.1181640625,False
2067,20,66,112441.54614257812,False
2068,20,67,111900.05688476562,False
2069,20,68,111561.42211914062,False
2070,20,69,111396.671875,False
2071,20,70,109108.17810058594,False
2072,20,71,160460.8173828125,False
2073,20,72,176194.7958984375,False
2074,20,73,185879.37182617188,False
2075,20,74,115176.11511230469,False
2076,20,75,69640.2348022461,False
2077,20,76,101931.95324707031,False
2078,20,77,120550.84057617188,False
2079,20,78,121037.13806152344,False
2080,20,79,174065.4171142578,False
2081,20,80,256898.56616210938,False
2082,20,81,218596.4638671875,False
2083,20,82,250076.6005859375,False
2084,20,83,255153.45263671875,False
2085,20,84,173046.0205078125,False
2086,20,85,130682.0390625,False
2087,20,86,130682.0390625,False
2088,20,87,423246.37353515625,False
2089,20,88,527733.923828125,False
2090,20,89,511769.365234375,False
2091,20,90,304819.39697265625,False
2092,20,91,229449.21630859375,False
2093,20,92,229572.0419921875,False
2094,20,93,205448.94702148438,False
2095,20,94,193359.82275390625,False
2096,20,95,193359.82275390625,False
2097,20,96,185003.89916992188,False
2098,20,97,25151.545989990234,False
2099,20,98,24136.887969970703,False
2100,20,99,17853.497817993164,False
2101,21,0,18752.88641357422,False
2102,21,1,19058.07440185547,False
2103,21,2,20296.67691040039,False
2104,21,3,33480.15637207031,False
2105,21,4,45575.17858886719,False
2106,21,5,83463.67297363281,False
2107,21,6,121443.92297363281,False
2108,21,7,102825.90795898438,False
2109,21,8,95839.8125,False
2110,21,9,97518.84484863281,False
2111,21,10,97012.52600097656,False
2112,21,11,97139.73010253906,False
2113,21,12,93757.24938964844,False
2114,21,13,83083.9808921814,False
2115,21,14,84227.51434326172,False
2116,21,15,84227.51428222656,False
2117,21,16,76126.82125854492,False
2118,21,17,82142.90991210938,False
2119,21,18,83396.24816894531,False
2120,21,19,54277.124755859375,False
2121,21,20,105557.01892089844,False
2122,21,21,49025.67803955078,False
2123,21,22,34199.694091796875,False
2124,21,23,31106.35678100586,False
2125,21,24,32170.998825073242,False
2126,21,25,29954.555145263672,False
2127,21,26,32578.736572265625,False
2128,21,27,32408.459594726562,False
2129,21,28,29593.645721435547,False
2130,21,29,23311.25,False
2131,21,30,23465.28183746338,False
2132,21,31,40948.55603027344,False
2133,21,32,91964.35070800781,False
2134,21,33,120269.06799316406,False
2135,21,34,125156.7333984375,False
2136,21,35,201764.37213134766,False
2137,21,36,193420.85620117188,False
2138,21,37,192611.49755859375,False
2139,21,38,192611.49755859375,False
2140,21,39,170050.2989501953,False
2141,21,40,285557.66259765625,False
2142,21,41,301566.71533203125,False
2143,21,42,322713.912109375,False
2144,21,43,682912.0595703125,False
2145,21,44,1297082.1552734375,False
2146,21,45,867796.1533203125,False
2147,21,46,746240.8325195312,False
2148,21,47,413101.39794921875,False
2149,21,48,372090.66552734375,False
2150,21,49,308128.9306640625,False
2151,21,50,284421.47998046875,False
2152,21,51,310306.3352050781,False
2153,21,52,317227.21630859375,False
2154,21,53,282020.8603515625,False
2155,21,54,262132.8184814453,False
2156,21,55,262092.0361328125,False
2157,21,56,133248.4893798828,False
2158,21,57,38280.91165161133,False
2159,21,58,38954.62841796875,False
2160,21,59,63159.01550292969,False
2161,21,60,74276.04321289062,False
2162,21,61,91489.19006347656,False
2163,21,62,95098.14978027344,False
2164,21,63,114158.76000976562,False
2165,21,64,135964.58642578125,False
2166,21,65,135963.54345703125,False
2167,21,66,132694.04077148438,False
2168,21,67,94465.52746582031,False
2169,21,68,70203.13928222656,False
2170,21,69,68537.46835327148,False
2171,21,70,110129.20190429688,False
2172,21,71,182647.19482421875,False
2173,21,72,182647.19482421875,False
2174,21,73,183894.83203125,False
2175,21,74,109660.85662841797,False
2176,21,75,72132.97762680054,False
2177,21,76,74639.67016601562,False
2178,21,77,83547.41007232666,False
2179,21,78,83444.38739013672,False
2180,21,79,104663.68505859375,False
2181,21,80,221304.45239257812,False
2182,21,81,166748.88745117188,False
2183,21,82,179798.8854675293,False
2184,21,83,346387.51416015625,False
2185,21,84,343625.0251464844,False
2186,21,85,202003.98657226562,False
2187,21,86,242560.27905273438,False
2188,21,87,389493.560546875,False
2189,21,88,521976.7333984375,False
2190,21,89,527733.923828125,False
2191,21,90,441183.04638671875,False
2192,21,91,229583.46899414062,False
2193,21,92,229583.46905517578,False
2194,21,93,203663.44775390625,False
2195,21,94,192903.36938476562,False
2196,21,95,193127.36083984375,False
2197,21,96,189394.51635742188,False
2198,21,97,39489.73095703125,False
2199,21,98,25041.239715576172,False
2200,21,99,19344.801239013672,False
2201,22,0,18952.09423828125,False
2202,22,1,18563.981369018555,False
2203,22,2,19678.272247314453,False
2204,22,3,47039.13153076172,False
2205,22,4,125677.52014160156,False
2206,22,5,127923.12414550781,False
2207,22,6,124923.46984863281,False
2208,22,7,109557.53735351562,False
2209,22,8,93235.38134765625,False
2210,22,9,94413.25659179688,False
2211,22,10,96837.20349121094,False
2212,22,11,97518.84484863281,False
2213,22,12,89588.42797851562,False
2214,22,13,84227.51428222656,False
2215,22,14,84227.51428222656,False
2216,22,15,84227.51428222656,False
2217,22,16,83825.96789550781,False
2218,22,17,84230.88610839844,False
2219,22,18,81826.97827148438,False
2220,22,19,73073.3637084961,False
2221,22,20,52037.066833496094,False
2222,22,21,33779.43054199219,False
2223,22,22,35077.203125,False
2224,22,23,34878.863708496094,False
2225,22,24,33629.82888793945,False
2226,22,25,33629.828857421875,False
2227,22,26,33609.911193847656,False
2228,22,27,32084.896453857422,False
2229,22,28,28403.404357910156,False
2230,22,29,24088.537567138672,False
2231,22,30,48093.38360595703,False
2232,22,31,60954.50567626953,False
2233,22,32,87298.9183959961,False
2234,22,33,118585.51611328125,False
2235,22,34,124978.31127929688,False
2236,22,35,217022.41528320312,False
2237,22,36,525497.9350585938,False
2238,22,37,508712.1435546875,False
2239,22,38,555302.451171875,False
2240,22,39,368510.03662109375,False
2241,22,40,285408.5595703125,False
2242,22,41,301566.71533203125,False
2243,22,42,301566.71533203125,False
2244,22,43,547705.6127929688,False
2245,22,44,1353660.9638671875,False
2246,22,45,893684.9638671875,False
2247,22,46,619324.0532226562,False
2248,22,47,577393.2126464844,False
2249,22,48,391148.91259765625,False
2250,22,49,184780.60766601562,False
2251,22,50,168311.65869140625,False
2252,22,51,199336.82373046875,False
2253,22,52,264807.34619140625,False
2254,22,53,262194.12548828125,False
2255,22,54,262243.48681640625,False
2256,22,55,241054.94287109375,False
2257,22,56,65362.647033691406,False
2258,22,57,38315.752685546875,False
2259,22,58,38315.752685546875,False
2260,22,59,41220.682708740234,False
2261,22,60,75663.74060058594,False
2262,22,61,139742.65649414062,False
2263,22,62,140017.275390625,False
2264,22,63,138120.6630859375,False
2265,22,64,168143.60083007812,False
2266,22,65,835012.8903808594,False
2267,22,66,107649.15209960938,False
2268,22,67,50112.501403808594,False
2269,22,68,56479.17883300781,False
2270,22,69,58970.406799316406,False
2271,22,70,86111.99499511719,False
2272,22,71,182647.19483947754,False
2273,22,72,182647.19482421875,False
2274,22,73,182647.19482421875,False
2275,22,74,109023.35571289062,False
2276,22,75,66438.51171875,False
2277,22,76,75032.8101196289,False
2278,22,77,83604.52331542969,False
2279,22,78,83542.51684570312,False
2280,22,79,83653.67858886719,False
2281,22,80,125183.78588867188,False
2282,22,81,162305.0711669922,False
2283,22,82,211640.46533203125,False
2284,22,83,424132.25244140625,False
2285,22,84,443689.7626953125,False
2286,22,85,353527.375,False
2287,22,86,323486.3876953125,False
2288,22,87,323486.3876953125,False
2289,22,88,395447.89978027344,False
2290,22,89,526251.916015625,False
2291,22,90,514597.82666015625,False
2292,22,91,274517.70458984375,False
2293,22,92,226638.09106445312,False
2294,22,93,210936.04809570312,False
2295,22,94,193359.82275390625,False
2296,22,95,193313.44018554688,False
2297,22,96,193359.82275390625,False
2298,22,97,52657.45620727539,False
2299,22,98,25151.545989990234,False
2300,22,99,23856.69369506836,False
2301,23,0,18902.911376953125,False
2302,23,1,18973.865234375,False
2303,23,2,19058.07440185547,False
2304,23,3,75187.35729980469,False
2305,23,4,126326.921875,False
2306,23,5,126623.18188476562,False
2307,23,6,124901.57702636719,False
2308,23,7,111795.37719726562,False
2309,23,8,93008.75708007812,False
2310,23,9,93625.44348144531,False
2311,23,10,93298.28845214844,False
2312,23,11,95393.14199829102,False
2313,23,12,85548.98278808594,False
2314,23,13,84227.51428222656,False
2315,23,14,84227.51428222656,False
2316,23,15,84227.51428222656,False
2317,23,16,84227.51434326172,False
2318,23,17,84227.51428222656,False
2319,23,18,92791.60705566406,False
2320,23,19,122977.76379394531,False
2321,23,20,89289.31896972656,False
2322,23,21,57641.80908203125,False
2323,23,22,55515.417251586914,False
2324,23,23,58054.77166748047,False
2325,23,24,33629.828857421875,False
2326,23,25,33629.828857421875,False
2327,23,26,31844.33236694336,False
2328,23,27,27039.098892211914,False
2329,23,28,26378.215301513672,False
2330,23,29,38909.81228637695,False
2331,23,30,60954.50567626953,False
2332,23,31,60954.50567626953,False
2333,23,32,72924.60247802734,False
2334,23,33,120909.49206542969,False
2335,23,34,131321.42236328125,False
2336,23,35,230715.38500976562,False
2337,23,36,689330.1123046875,False
2338,23,37,739820.716796875,False
2339,23,38,730162.5537109375,False
2340,23,39,464717.79931640625,False
2341,23,40,308381.33935546875,False
2342,23,41,301566.71533203125,False
2343,23,42,301566.71533203125,False
2344,23,43,309713.82666015625,False
2345,23,44,636178.9091796875,False
2346,23,45,385168.9045410156,False
2347,23,46,556136.4420166016,False
2348,23,47,597761.1351318359,False
2349,23,48,411249.4259033203,False
2350,23,49,164870.49438476562,False
2351,23,50,176693.24450683594,False
2352,23,51,199298.3076171875,False
2353,23,52,258579.16259765625,False
2354,23,53,262243.48693847656,False
2355,23,54,262243.4867553711,False
2356,23,55,134720.29370117188,False
2357,23,56,38315.752685546875,False
2358,23,57,38315.752685546875,False
2359,23,58,38315.752685546875,False
2360,23,59,38339.079650878906,False
2361,23,60,58254.673767089844,False
2362,23,61,126055.05285644531,False
2363,23,62,140145.75415039062,False
2364,23,63,140145.75415039062,False
2365,23,64,185779.89453125,False
2366,23,65,513298.60498046875,False
2367,23,66,57277.05818939209,False
2368,23,67,48333.22375488281,False
2369,23,68,54541.55017089844,False
2370,23,69,58970.406799316406,False
2371,23,70,64231.06945800781,False
2372,23,71,172615.1474609375,False
2373,23,72,182647.19482421875,False
2374,23,73,158410.2208251953,False
2375,23,74,79414.76245117188,False
2376,23,75,57347.74053955078,False
2377,23,76,69515.83581542969,False
2378,23,77,82179.67254638672,False
2379,23,78,83653.67858886719,False
2380,23,79,83746.14819335938,False
2381,23,80,164155.66723632812,False
2382,23,81,219968.92236328125,False
2383,23,82,288257.626953125,False
2384,23,83,421204.703125,False
2385,23,84,511537.65869140625,False
2386,23,85,468012.005859375,False
2387,23,86,327392.56103515625,False
2388,23,87,323486.3876953125,False
2389,23,88,323980.50732421875,False
2390,23,89,426503.29833984375,False
2391,23,90,518519.7451171875,False
2392,23,91,270540.068359375,False
2393,23,92,209391.111328125,False
2394,23,93,197410.81982421875,False
2395,23,94,193359.82275390625,False
2396,23,95,193359.82275390625,False
2397,23,96,193359.82263183594,False
2398,23,97,98345.53564453125,False
2399,23,98,25151.545989990234,False
2400,23,99,25151.545989990234,False
2401,24,0,19058.07440185547,False
2402,24,1,19058.07440185547,False
2403,24,2,21189.347412109375,False
2404,24,3,100245.64636230469,False
2405,24,4,126256.71545410156,False
2406,24,5,126184.99536132812,False
2407,24,6,116977.69128417969,False
2408,24,7,112787.28173828125,False
2409,24,8,94994.62316894531,False
2410,24,9,92634.76174926758,False
2411,24,10,106496.07055664062,False
2412,24,11,98521.0853881836,False
2413,24,12,80249.12719726562,False
2414,24,13,84604.10668945312,False
2415,24,14,82841.04504394531,False
2416,24,15,84227.51428222656,False
2417,24,16,84132.9384765625,False
2418,24,17,88116.74853515625,False
2419,24,18,127090.9599609375,False
2420,24,19,135253.7734375,False
2421,24,20,135089.47900390625,False
2422,24,21,99217.2109375,False
2423,24,22,125672.08184814453,False
2424,24,23,131386.25201416016,False
2425,24,24,87567.47570800781,False
2426,24,25,39737.187744140625,False
2427,24,26,30392.118377685547,False
2428,24,27,26850.245040893555,False
2429,24,28,47204.45722961426,False
2430,24,29,78264.87322998047,False
2431,24,30,60954.50567626953,False
2432,24,31,60954.50567626953,False
2433,24,32,76304.6449584961,False
2434,24,33,157522.86791992188,False
2435,24,34,153172.26147460938,False
2436,24,35,276491.5517578125,False
2437,24,36,583736.3061523438,False
2438,24,37,595060.6831054688,False
2439,24,38,562338.1088867188,False
2440,24,39,442358.0400390625,False
2441,24,40,357998.70458984375,False
2442,24,41,301566.71533203125,False
2443,24,42,301566.32958984375,False
2444,24,43,270794.54736328125,False
2445,24,44,239593.56274414062,False
2446,24,45,239593.56274414062,False
2447,24,46,265452.5682373047,False
2448,24,47,251175.74645996094,False
2449,24,48,181426.91381835938,False
2450,24,49,163179.0643310547,False
2451,24,50,166016.7567138672,False
2452,24,51,191639.65771484375,False
2453,24,52,242169.76245117188,False
2454,24,53,262243.48681640625,False
2455,24,54,220794.17944335938,False
2456,24,55,41942.855560302734,False
2457,24,56,38315.752685546875,False
2458,24,57,38315.752685546875,False
2459,24,58,38315.752685546875,False
2460,24,59,38315.752685546875,False
2461,24,60,43199.697509765625,False
2462,24,61,115687.09411621094,False
2463,24,62,141616.15209960938,False
2464,24,63,140750.35668945312,False
2465,24,64,140145.75415039062,False
2466,24,65,144999.37133789062,False
2467,24,66,50845.68896484375,False
2468,24,67,48333.22375488281,False
2469,24,68,52392.337158203125,False
2470,24,69,58970.406799316406,False
2471,24,70,58970.406799316406,False
2472,24,71,106478.67980957031,False
2473,24,72,110014.88891601562,False
2474,24,73,38554.751708984375,False
2475,24,74,32544.501251220703,False
2476,24,75,33010.376556396484,False
2477,24,76,47711.15576171875,False
2478,24,77,83698.44567871094,False
2479,24,78,93546.3623046875,False
2480,24,79,130913.79901123047,False
2481,24,80,257110.65087890625,False
2482,24,81,273682.71813964844,False
2483,24,82,316411.3372192383,False
2484,24,83,427807.8154296875,False
2485,24,84,576125.833984375,False
2486,24,85,572110.8173828125,False
2487,24,86,407113.18017578125,False
2488,24,87,348148.13427734375,False
2489,24,88,365073.91796875,False
2490,24,89,370833.2197265625,False
2491,24,90,421872.06787109375,False
2492,24,91,378626.3984375,False
2493,24,92,227276.2587890625,False
2494,24,93,220392.44482421875,False
2495,24,94,202767.66577148438,False
2496,24,95,193359.82275390625,False
2497,24,96,206893.36450195312,False
2498,24,97,179567.77807617188,False
2499,24,98,49553.30749511719,False
2500,24,99,50550.208923339844,False
2501,25,0,19058.07440185547,False
2502,25,1,19058.07440185547,False
2503,25,2,36619.088439941406,False
2504,25,3,124389.36413574219,False
2505,25,4,126239.12280273438,False
2506,25,5,126256.71545410156,False
2507,25,6,124767.60681152344,False
2508,25,7,119622.1884765625,False
2509,25,8,112860.69396972656,False
2510,25,9,103595.47485351562,False
2511,25,10,106121.30194091797,False
2512,25,11,94733.39221191406,False
2513,25,12,85041.57946777344,False
2514,25,13,80588.48852539062,False
2515,25,14,83112.572265625,False
2516,25,15,84215.90258789062,False
2517,25,16,84117.92077636719,False
2518,25,17,100061.48168945312,False
2519,25,18,137567.00952148438,False
2520,25,19,135253.7734375,False
2521,25,20,135253.7734375,False
2522,25,21,134604.41276550293,False
2523,25,22,109495.33135986328,False
2524,25,23,104374.00067138672,False
2525,25,24,130305.88024902344,False
2526,25,25,107013.96105957031,False
2527,25,26,34684.53942871094,False
2528,25,27,26836.573791503906,False
2529,25,28,88938.11129760742,False
2530,25,29,316769.61865234375,False
2531,25,30,401899.24169921875,False
2532,25,31,201451.95825195312,False
2533,25,32,192250.62670898438,False
2534,25,33,227107.57421875,False
2535,25,34,225110.18969726562,False
2536,25,35,298084.73486328125,False
2537,25,36,547649.8198242188,False
2538,25,37,557719.7084960938,False
2539,25,38,547312.310546875,False
2540,25,39,427674.27880859375,False
2541,25,40,417893.70654296875,False
2542,25,41,320460.53125,False
2543,25,42,292208.998046875,False
2544,25,43,240311.2305908203,False
2545,25,44,239593.56286621094,False
2546,25,45,239593.56274414062,False
2547,25,46,191836.9903564453,False
2548,25,47,116751.220703125,False
2549,25,48,116751.220703125,False
2550,25,49,143205.34729003906,False
2551,25,50,164816.8800048828,False
2552,25,51,189122.48291015625,False
2553,25,52,374020.34212875366,False
2554,25,53,602743.3720703125,False
2555,25,54,576400.6174316406,False
2556,25,55,116347.6005859375,False
2557,25,56,42091.89288330078,False
2558,25,57,39591.208740234375,False
2559,25,58,38315.752685546875,False
2560,25,59,38315.752685546875,False
2561,25,60,42608.43371582031,False
2562,25,61,89400.60290527344,False
2563,25,62,178460.8118133545,False
2564,25,63,213373.46850585938,False
2565,25,64,255804.62109375,False
2566,25,65,277474.9931640625,False
2567,25,66,176932.60888671875,False
2568,25,67,64283.30554199219,False
2569,25,68,53718.839599609375,False
2570,25,69,58729.974365234375,False
2571,25,70,78919.07165527344,False
2572,25,71,52747.460021972656,False
2573,25,72,33173.219482421875,False
2574,25,73,32544.501251220703,False
2575,25,74,32544.501251220703,False
2576,25,75,32814.010833740234,False
2577,25,76,42917.20233154297,False
2578,25,77,90647.23779296875,False
2579,25,78,151549.4100341797,False
2580,25,79,178636.04595470428,False
2581,25,80,270739.5686035156,False
2582,25,81,334029.5681152344,False
2583,25,82,352915.3125,False
2584,25,83,536404.0424804688,False
2585,25,84,576442.5737304688,False
2586,25,85,580880.4228515625,False
2587,25,86,532403.8090820312,False
2588,25,87,395473.58984375,False
2589,25,88,395538.9093017578,False
2590,25,89,395538.9091796875,False
2591,25,90,384043.4140625,False
2592,25,91,228453.46166992188,False
2593,25,92,217324.13427734375,False
2594,25,93,194517.29370117188,False
2595,25,94,193359.82275390625,False
2596,25,95,197883.4794921875,False
2597,25,96,229237.70849609375,False
2598,25,97,229583.46899414062,False
2599,25,98,231868.03344726562,False
2600,25,99,219719.55078125,False
2601,26,0,19058.07440185547,False
2602,26,1,19058.07440185547,False
2603,26,2,68866.1166381836,False
2604,26,3,126979.32202148438,False
2605,26,4,126924.47717285156,False
2606,26,5,126256.71545410156,False
2607,26,6,126256.71545410156,False
2608,26,7,119150.09155273438,False
2609,26,8,112206.59411621094,False
2610,26,9,95702.38366699219,False
2611,26,10,92678.6441040039,False
2612,26,11,93569.34869384766,False
2613,26,12,83631.44689941406,False
2614,26,13,79870.04602050781,False
2615,26,14,84574.47094726562,False
2616,26,15,83481.20593261719,False
2617,26,16,84819.81567382812,False
2618,26,17,131256.84252929688,False
2619,26,18,135920.95043945312,False
2620,26,19,135253.7734375,False
2621,26,20,135253.7734375,False
2622,26,21,135253.7734375,False
2623,26,22,92426.47839355469,False
2624,26,23,92524.26940917969,False
2625,26,24,111379.80773925781,False
2626,26,25,132334.9066772461,False
2627,26,26,107573.80212402344,False
2628,26,27,38360.26583862305,False
2629,26,28,98951.19305419922,False
2630,26,29,438250.60400390625,False
2631,26,30,564015.794921875,False
2632,26,31,564593.046875,False
2633,26,32,428089.40283203125,False
2634,26,33,286584.5568847656,False
2635,26,34,226863.2578125,False
2636,26,35,269834.2497558594,False
2637,26,36,455941.8172607422,False
2638,26,37,489829.06103515625,False
2639,26,38,481869.07568359375,False
2640,26,39,429921.5517578125,False
2641,26,40,349892.9638671875,False
2642,26,41,252004.3662109375,False
2643,26,42,235241.49267578125,False
2644,26,43,239593.56274414062,False
2645,26,44,239593.56274414062,False
2646,26,45,239593.56274414062,False
2647,26,46,181271.0985107422,False
2648,26,47,116751.22088623047,False
2649,26,48,116751.220703125,False
2650,26,49,132543.43005371094,False
2651,26,50,164816.8798828125,False
2652,26,51,277648.67041015625,False
2653,26,52,520273.640625,False
2654,26,53,661785.4619140625,False
2655,26,54,661124.451171875,False
2656,26,55,474633.67236328125,False
2657,26,56,289465.4533691406,False
2658,26,57,204417.00244140625,False
2659,26,58,71287.3853149414,False
2660,26,59,41896.56823730469,False
2661,26,60,48170.00732421875,False
2662,26,61,141268.14392089844,False
2663,26,62,286223.306640625,False
2664,26,63,288044.99951171875,False
2665,26,64,287440.3972167969,False
2666,26,65,285972.0632324219,False
2667,26,66,285159.88525390625,False
2668,26,67,232261.96704101562,False
2669,26,68,76623.04162597656,False
2670,26,69,56863.41857910156,False
2671,26,70,50810.38995361328,False
2672,26,71,54344.78790283203,False
2673,26,72,33511.68420410156,False
2674,26,73,50097.39904785156,False
2675,26,74,69236.61309814453,False
2676,26,75,102636.85400390625,False
2677,26,76,131365.49157714844,False
2678,26,77,138054.3331298828,False
2679,26,78,181496.33264160156,False
2680,26,79,183835.03100585938,False
2681,26,80,223768.66467285156,False
2682,26,81,424608.1384277344,False
2683,26,82,424731.0383300781,False
2684,26,83,465691.4345703125,False
2685,26,84,518730.13134765625,False
2686,26,85,514984.775390625,False
2687,26,86,505011.9462890625,False
2688,26,87,452412.12353515625,False
2689,26,88,392070.30029296875,False
2690,26,89,394653.9853515625,False
2691,26,90,290969.7346191406,False
2692,26,91,236615.88500976562,False
2693,26,92,224814.34912109375,False
2694,26,93,206793.537109375,False
2695,26,94,193940.9736328125,False
2696,26,95,214450.1897277832,False
2697,26,96,229621.48022460938,False
2698,26,97,229686.8056640625,False
2699,26,98,237568.31372070312,False
2700,26,99,231749.33984375,False
2701,27,0,18239.190841674805,False
2702,27,1,25313.426483154297,False
2703,27,2,97693.35595703125,False
2704,27,3,126724.38110351562,False
2705,27,4,115517.23596191406,False
2706,27,5,126256.71545410156,False
2707,27,6,124656.95361328125,False
2708,27,7,115938.61169433594,False
2709,27,8,114129.71533203125,False
2710,27,9,102963.04296875,False
2711,27,10,92711.37530517578,False
2712,27,11,105640.27746582031,False
2713,27,12,137689.90661621094,False
2714,27,13,143194.61791992188,False
2715,27,14,142087.98791503906,False
2716,27,15,285230.771484375,False
2717,27,16,259309.22436523438,False
2718,27,17,168034.3173828125,False
2719,27,18,135379.71899414062,False
2720,27,19,135253.7734375,False
2721,27,20,135253.7734375,False
2722,27,21,135253.7734375,False
2723,27,22,97842.61682128906,False
2724,27,23,91596.60186767578,False
2725,27,24,95718.12377929688,False
2726,27,25,131924.2700805664,False
2727,27,26,132565.92657470703,False
2728,27,27,230881.38122558594,False
2729,27,28,258631.41479492188,False
2730,27,29,392282.1494140625,False
2731,27,30,547575.640625,False
2732,27,31,561236.8330078125,False
2733,27,32,553430.3159179688,False
2734,27,33,495075.56494140625,False
2735,27,34,374420.7263183594,False
2736,27,35,433438.134765625,False
2737,27,36,451819.740234375,False
2738,27,37,453853.46337890625,False
2739,27,38,332933.6875,False
2740,27,39,155843.90747070312,False
2741,27,40,154106.1748046875,False
2742,27,41,152179.802734375,False
2743,27,42,135823.76635742188,False
2744,27,43,225195.6873779297,False
2745,27,44,239593.56289672852,False
2746,27,45,288850.71826171875,False
2747,27,46,160975.81579589844,False
2748,27,47,116550.49206542969,False
2749,27,48,118665.888671875,False
2750,27,49,168837.3387451172,False
2751,27,50,239921.52758789062,False
2752,27,51,256668.02905273438,False
2753,27,52,352193.0517578125,False
2754,27,53,482814.3955078125,False
2755,27,54,505820.4501953125,False
2756,27,55,412184.5009765625,False
2757,27,56,412096.46142578125,False
2758,27,57,409863.9580078125,False
2759,27,58,213654.8251953125,False
2760,27,59,40941.57334899902,False
2761,27,60,69245.28778076172,False
2762,27,61,188715.47888183594,False
2763,27,62,279037.30126953125,False
2764,27,63,288145.8977775574,False
2765,27,64,287754.5012207031,False
2766,27,65,286445.9865722656,False
2767,27,66,288145.8974609375,False
2768,27,67,287617.3732910156,False
2769,27,68,246028.79638671875,False
2770,27,69,94000.00964355469,False
2771,27,70,96561.07421875,False
2772,27,71,103302.71533203125,False
2773,27,72,110058.51969528198,False
2774,27,73,147161.50659179688,False
2775,27,74,128507.97155761719,False
2776,27,75,132249.8299560547,False
2777,27,76,133264.43493652344,False
2778,27,77,135764.45239257812,False
2779,27,78,175030.53942871094,False
2780,27,79,181508.5596923828,False
2781,27,80,211875.54040527344,False
2782,27,81,472959.0004272461,False
2783,27,82,425879.8037109375,False
2784,27,83,472758.10791015625,False
2785,27,84,512120.1953125,False
2786,27,85,515824.14404296875,False
2787,27,86,511245.26904296875,False
2788,27,87,469471.8056640625,False
2789,27,88,416628.03369140625,False
2790,27,89,329587.39697265625,False
2791,27,90,298545.0263671875,False
2792,27,91,280379.6945800781,False
2793,27,92,281270.69873046875,False
2794,27,93,281246.69384765625,False
2795,27,94,237939.13330078125,False
2796,27,95,156493.75244140625,False
2797,27,96,276304.76171875,False
2798,27,97,280569.82568359375,False
2799,27,98,287618.6064453125,False
2800,27,99,261173.90844726562,False
2801,28,0,2310.4831161499023,False
2802,28,1,28324.559814453125,False
2803,28,2,61596.31317138672,False
2804,28,3,121852.63415527344,False
2805,28,4,132342.8604736328,False
2806,28,5,121586.62048339844,False
2807,28,6,116205.97143554688,False
2808,28,7,114711.01556396484,False
2809,28,8,102446.97003173828,False
2810,28,9,95068.86450195312,False
2811,28,10,107061.18115234375,False
2812,28,11,149847.17407226562,False
2813,28,12,165069.6103515625,False
2814,28,13,165088.62353515625,False
2815,28,14,162824.04643249512,False
2816,28,15,317985.275390625,False
2817,28,16,248658.8564453125,False
2818,28,17,204673.98852539062,False
2819,28,18,141592.87377929688,False
2820,28,19,135253.7734375,False
2821,28,20,135253.7734375,False
2822,28,21,138610.7431640625,False
2823,28,22,122857.67309570312,False
2824,28,23,88832.76623535156,False
2825,28,24,91506.13055419922,False
2826,28,25,126380.09338378906,False
2827,28,26,161243.90771484375,False
2828,28,27,264261.5852050781,False
2829,28,28,266275.24560546875,False
2830,28,29,327528.99560546875,False
2831,28,30,369594.24951171875,False
2832,28,31,492376.1865234375,False
2833,28,32,541124.3837890625,False
2834,28,33,529592.927734375,False
2835,28,34,558842.763671875,False
2836,28,35,462335.05908203125,False
2837,28,36,424504.2373046875,False
2838,28,37,370244.83056640625,False
2839,28,38,154542.13208007812,False
2840,28,39,154200.37475585938,False
2841,28,40,154200.37475585938,False
2842,28,41,153893.9208984375,False
2843,28,42,142316.21704101562,False
2844,28,43,136000.43286132812,False
2845,28,44,161500.81579589844,False
2846,28,45,121206.13598632812,False
2847,28,46,114946.22802734375,False
2848,28,47,114970.39782714844,False
2849,28,48,138027.46243286133,False
2850,28,49,222188.32446289062,False
2851,28,50,259876.6904296875,False
2852,28,51,310151.7980957031,False
2853,28,52,313819.53869628906,False
2854,28,53,314657.96484375,False
2855,28,54,327044.8193359375,False
2856,28,55,402477.0146484375,False
2857,28,56,412096.46142578125,False
2858,28,57,405731.87646484375,False
2859,28,58,209979.09252929688,False
2860,28,59,63015.16650390625,False
2861,28,60,95350.12426757812,False
2862,28,61,186811.49548339844,False
2863,28,62,198460.03540039062,False
2864,28,63,226505.59399414062,False
2865,28,64,268304.2907714844,False
2866,28,65,287878.77685546875,False
2867,28,66,287097.9582519531,False
2868,28,67,283189.8708496094,False
2869,28,68,254590.46557617188,False
2870,28,69,149956.7664794922,False
2871,28,70,147056.76538085938,False
2872,28,71,162307.64306640625,False
2873,28,72,150031.26025390625,False
2874,28,73,134794.7178955078,False
2875,28,74,131443.94665527344,False
2876,28,75,131175.74322509766,False
2877,28,76,128870.04956054688,False
2878,28,77,135769.0333251953,False
2879,28,78,183229.55493164062,False
2880,28,79,185249.0322265625,False
2881,28,80,405879.575088501,False
2882,28,81,559077.1413574219,False
2883,28,82,541100.1200561523,False
2884,28,83,532780.9848632812,False
2885,28,84,510527.3671875,False
2886,28,85,514887.87109375,False
2887,28,86,514812.81201171875,False
