square_id,total_traffic
2015,97810.83679199219
2016,138547.9422607422
2017,84227.51428222656
2018,82590.64196777344
2019,64878.906188964844
2020,43927.441345214844
2021,32451.618927001953
2022,55179.68005371094
2023,37838.538635253906
2024,26384.05078125
2025,32196.907836914062
2026,28512.154022216797
2027,32408.459594726562
2028,32408.459594726562
2029,31368.36148071289
2030,23793.301025390625
2031,23441.254150390625
2032,23441.254150390625
2033,41284.888122558594
2034,102605.484375
2035,120350.53833007812
2036,193083.18579101562
2037,192893.10278320312
2038,192611.49755859375
2039,192611.49755859375
2040,161360.98767089844
2041,221567.71044921875
2042,360901.61474609375
2043,430852.36279296875
2044,433693.73876953125
2045,737665.0224609375
2046,833675.7202148438
2047,788609.0070800781
2048,482747.2497558594
2049,372051.57958984375
2050,318827.5888671875
2051,296950.6611328125
2052,307574.42626953125
2053,317210.197265625
2054,317117.0869140625
2055,268259.7717285156
2056,283822.033203125
2057,483566.02685546875
2058,107056.08898925781
2059,64537.43280029297
2060,64601.50128173828
2061,49741.431884765625
2062,40149.115661621094
2063,36937.64172363281
2064,38407.37371826172
2065,69416.0517578125
2066,120235.1181640625
2067,112441.54614257812
2068,111900.05688476562
2069,111561.42211914062
2070,111396.671875
2071,109108.17810058594
2072,160460.8173828125
2073,176194.7958984375
2074,185879.37182617188
2075,115176.11511230469
2076,69640.2348022461
2077,101931.95324707031
2078,120550.84057617188
2079,121037.13806152344
2080,174065.4171142578
2081,256898.56616210938
2082,218596.4638671875
2083,250076.6005859375
2084,255153.45263671875
2085,173046.0205078125
2086,130682.0390625
2087,130682.0390625
2088,423246.37353515625
2089,527733.923828125
2090,511769.365234375
2091,304819.39697265625
2092,229449.21630859375
2093,229572.0419921875
2094,205448.94702148438
2095,193359.82275390625
2096,193359.82275390625
2097,185003.89916992188
2098,25151.545989990234
2099,24136.887969970703
2100,17853.497817993164
2101,18752.88641357422
2102,19058.07440185547
2103,20296.67691040039
2104,33480.15637207031
2105,45575.17858886719
2106,83463.67297363281
2107,121443.92297363281
2108,102825.90795898438
2109,95839.8125
2110,97518.84484863281
2111,97012.52600097656
2112,97139.73010253906
2113,93757.24938964844
2114,83083.9808921814
2115,84227.51434326172
2116,84227.51428222656
2117,76126.82125854492
2118,82142.90991210938
2119,83396.24816894531
2120,54277.124755859375
2121,105557.01892089844
2122,49025.67803955078
2123,34199.694091796875
2124,31106.35678100586
2125,32170.998825073242
2126,29954.555145263672
2127,32578.736572265625
2128,32408.459594726562
2129,29593.645721435547
2130,23311.25
2131,23465.28183746338
2132,40948.55603027344
2133,91964.35070800781
2134,120269.06799316406
2135,125156.7333984375
2136,201764.37213134766
2137,193420.85620117188
2138,192611.49755859375
2139,192611.49755859375
2140,170050.2989501953
2141,285557.66259765625
2142,301566.71533203125
2143,322713.912109375
2144,682912.0595703125
2145,1297082.1552734375
2146,867796.1533203125
2147,746240.8325195312
2148,413101.39794921875
2149,372090.66552734375
2150,308128.9306640625
2151,284421.47998046875
2152,310306.3352050781
2153,317227.21630859375
2154,282020.8603515625
2155,262132.8184814453
2156,262092.0361328125
2157,133248.4893798828
2158,38280.91165161133
2159,38954.62841796875
2160,63159.01550292969
2161,74276.04321289062
2162,91489.19006347656
2163,95098.14978027344
2164,114158.76000976562
2165,135964.58642578125
2166,135963.54345703125
2167,132694.04077148438
2168,94465.52746582031
2169,70203.13928222656
2170,68537.46835327148
2171,110129.20190429688
2172,182647.19482421875
2173,182647.19482421875
2174,183894.83203125
2175,109660.85662841797
2176,72132.97762680054
2177,74639.67016601562
2178,83547.41007232666
2179,83444.38739013672
2180,104663.68505859375
2181,221304.45239257812
2182,166748.88745117188
2183,179798.8854675293
2184,346387.51416015625
2185,343625.0251464844
2186,202003.98657226562
2187,242560.27905273438
2188,389493.560546875
2189,521976.7333984375
2190,527733.923828125
2191,441183.04638671875
2192,229583.46899414062
2193,229583.46905517578
2194,203663.44775390625
2195,192903.36938476562
2196,193127.36083984375
2197,189394.51635742188
2198,39489.73095703125
2199,25041.239715576172
2200,19344.801239013672
2201,18952.09423828125
2202,18563.981369018555
2203,19678.272247314453
2204,47039.13153076172
2205,125677.52014160156
2206,127923.12414550781
2207,124923.46984863281
2208,109557.53735351562
2209,93235.38134765625
2210,94413.25659179688
2211,96837.20349121094
2212,97518.84484863281
2213,89588.42797851562
2214,84227.51428222656
2215,84227.51428222656
2216,84227.51428222656
2217,83825.96789550781
2218,84230.88610839844
2219,81826.97827148438
2220,73073.3637084961
2221,52037.066833496094
2222,33779.43054199219
2223,35077.203125
2224,34878.863708496094
2225,33629.82888793945
2226,33629.828857421875
2227,33609.911193847656
2228,32084.896453857422
2229,28403.404357910156
2230,24088.537567138672
2231,48093.38360595703
2232,60954.50567626953
2233,87298.9183959961
2234,118585.51611328125
2235,124978.31127929688
2236,217022.41528320312
2237,525497.9350585938
2238,508712.1435546875
2239,555302.451171875
2240,368510.03662109375
2241,285408.5595703125
2242,301566.71533203125
2243,301566.71533203125
2244,547705.6127929688
2245,1353660.9638671875
2246,893684.9638671875
2247,619324.0532226562
2248,577393.2126464844
2249,391148.91259765625
2250,184780.60766601562
2251,168311.65869140625
2252,199336.82373046875
2253,264807.34619140625
2254,262194.12548828125
2255,262243.48681640625
2256,241054.94287109375
2257,65362.647033691406
2258,38315.752685546875
2259,38315.752685546875
2260,41220.682708740234
2261,75663.74060058594
2262,139742.65649414062
2263,140017.275390625
2264,138120.6630859375
2265,168143.60083007812
2266,835012.8903808594
2267,107649.15209960938
2268,50112.501403808594
2269,56479.17883300781
2270,58970.406799316406
2271,86111.99499511719
2272,182647.19483947754
2273,182647.19482421875
2274,182647.19482421875
2275,109023.35571289062
2276,66438.51171875
2277,75032.8101196289
2278,83604.52331542969
2279,83542.51684570312
2280,83653.67858886719
2281,125183.78588867188
2282,162305.0711669922
2283,211640.46533203125
2284,424132.25244140625
2285,443689.7626953125
2286,353527.375
2287,323486.3876953125
2288,323486.3876953125
2289,395447.89978027344
2290,526251.916015625
2291,514597.82666015625
2292,274517.70458984375
2293,226638.09106445312
2294,210936.04809570312
2295,193359.82275390625
2296,193313.44018554688
2297,193359.82275390625
2298,52657.45620727539
2299,25151.545989990234
2300,23856.69369506836
2301,18902.911376953125
2302,18973.865234375
2303,19058.07440185547
2304,75187.35729980469
2305,126326.921875
2306,126623.18188476562
2307,124901.57702636719
2308,111795.37719726562
2309,93008.75708007812
2310,93625.44348144531
2311,93298.28845214844
2312,95393.14199829102
2313,85548.98278808594
2314,84227.51428222656
2315,84227.51428222656
2316,84227.51428222656
2317,84227.51434326172
2318,84227.51428222656
2319,92791.60705566406
2320,122977.76379394531
2321,89289.31896972656
2322,57641.80908203125
2323,55515.417251586914
2324,58054.77166748047
2325,33629.828857421875
2326,33629.828857421875
2327,31844.33236694336
2328,27039.098892211914
2329,26378.215301513672
2330,38909.81228637695
2331,60954.50567626953
2332,60954.50567626953
2333,72924.60247802734
2334,120909.49206542969
2335,131321.42236328125
2336,230715.38500976562
2337,689330.1123046875
2338,739820.716796875
2339,730162.5537109375
2340,464717.79931640625
2341,308381.33935546875
2342,301566.71533203125
2343,301566.71533203125
2344,309713.82666015625
2345,636178.9091796875
2346,385168.9045410156
2347,556136.4420166016
2348,597761.1351318359
2349,411249.4259033203
2350,164870.49438476562
2351,176693.24450683594
2352,199298.3076171875
2353,258579.16259765625
2354,262243.48693847656
2355,262243.4867553711
2356,134720.29370117188
2357,38315.752685546875
2358,38315.752685546875
2359,38315.752685546875
2360,38339.079650878906
2361,58254.673767089844
2362,126055.05285644531
2363,140145.75415039062
2364,140145.75415039062
2365,185779.89453125
2366,513298.60498046875
2367,57277.05818939209
2368,48333.22375488281
2369,54541.55017089844
2370,58970.406799316406
2371,64231.06945800781
2372,172615.1474609375
2373,182647.19482421875
2374,158410.2208251953
2375,79414.76245117188
2376,57347.74053955078
2377,69515.83581542969
2378,82179.67254638672
2379,83653.67858886719
2380,83746.14819335938
2381,164155.66723632812
2382,219968.92236328125
2383,288257.626953125
2384,421204.703125
2385,511537.65869140625
2386,468012.005859375
2387,327392.56103515625
2388,323486.3876953125
2389,323980.50732421875
2390,426503.29833984375
2391,518519.7451171875
2392,270540.068359375
2393,209391.111328125
2394,197410.81982421875
2395,193359.82275390625
2396,193359.82275390625
2397,193359.82263183594
2398,98345.53564453125
2399,25151.545989990234
2400,25151.545989990234
2401,19058.07440185547
2402,19058.07440185547
2403,21189.347412109375
2404,100245.64636230469
2405,126256.71545410156
2406,126184.99536132812
2407,116977.69128417969
2408,112787.28173828125
2409,94994.62316894531
2410,92634.76174926758
2411,106496.07055664062
2412,98521.0853881836
2413,80249.12719726562
2414,84604.10668945312
2415,82841.04504394531
2416,84227.51428222656
2417,84132.9384765625
2418,88116.74853515625
2419,127090.9599609375
2420,135253.7734375
2421,135089.47900390625
2422,99217.2109375
2423,125672.08184814453
2424,131386.25201416016
2425,87567.47570800781
2426,39737.187744140625
2427,30392.118377685547
2428,26850.245040893555
2429,47204.45722961426
2430,78264.87322998047
2431,60954.50567626953
2432,60954.50567626953
2433,76304.6449584961
2434,157522.86791992188
2435,153172.26147460938
2436,276491.5517578125
2437,583736.3061523438
2438,595060.6831054688
2439,562338.1088867188
2440,442358.0400390625
2441,357998.70458984375
2442,301566.71533203125
2443,301566.32958984375
2444,270794.54736328125
2445,239593.56274414062
2446,239593.56274414062
2447,265452.5682373047
2448,251175.74645996094
2449,181426.91381835938
2450,163179.0643310547
2451,166016.7567138672
2452,191639.65771484375
2453,242169.76245117188
2454,262243.48681640625
2455,220794.17944335938
2456,41942.855560302734
2457,38315.752685546875
2458,38315.752685546875
2459,38315.752685546875
2460,38315.752685546875
2461,43199.697509765625
2462,115687.09411621094
2463,141616.15209960938
2464,140750.35668945312
2465,140145.75415039062
2466,144999.37133789062
2467,50845.68896484375
2468,48333.22375488281
2469,52392.337158203125
2470,58970.406799316406
2471,58970.406799316406
2472,106478.67980957031
2473,110014.88891601562
2474,38554.751708984375
2475,32544.501251220703
2476,33010.376556396484
2477,47711.15576171875
2478,83698.44567871094
2479,93546.3623046875
2480,130913.79901123047
2481,257110.65087890625
2482,273682.71813964844
2483,316411.3372192383
2484,427807.8154296875
2485,576125.833984375
2486,572110.8173828125
2487,407113.18017578125
2488,348148.13427734375
2489,365073.91796875
2490,370833.2197265625
2491,421872.06787109375
2492,378626.3984375
2493,227276.2587890625
2494,220392.44482421875
2495,202767.66577148438
2496,193359.82275390625
2497,206893.36450195312
2498,179567.77807617188
2499,49553.30749511719
2500,50550.208923339844
2501,19058.07440185547
2502,19058.07440185547
2503,36619.088439941406
2504,124389.36413574219
2505,126239.12280273438
2506,126256.71545410156
2507,124767.60681152344
2508,119622.1884765625
2509,112860.69396972656
2510,103595.47485351562
2511,106121.30194091797
2512,94733.39221191406
2513,85041.57946777344
2514,80588.48852539062
2515,83112.572265625
2516,84215.90258789062
2517,84117.92077636719
2518,100061.48168945312
2519,137567.00952148438
2520,135253.7734375
2521,135253.7734375
2522,134604.41276550293
2523,109495.33135986328
2524,104374.00067138672
2525,130305.88024902344
2526,107013.96105957031
2527,34684.53942871094
2528,26836.573791503906
2529,88938.11129760742
2530,316769.61865234375
2531,401899.24169921875
2532,201451.95825195312
2533,192250.62670898438
2534,227107.57421875
2535,225110.18969726562
2536,298084.73486328125
2537,547649.8198242188
2538,557719.7084960938
2539,547312.310546875
2540,427674.27880859375
2541,417893.70654296875
2542,320460.53125
2543,292208.998046875
2544,240311.2305908203
2545,239593.56286621094
2546,239593.56274414062
2547,191836.9903564453
2548,116751.220703125
2549,116751.220703125
2550,143205.34729003906
2551,164816.8800048828
2552,189122.48291015625
2553,374020.34212875366
2554,602743.3720703125
2555,576400.6174316406
2556,116347.6005859375
2557,42091.89288330078
2558,39591.208740234375
2559,38315.752685546875
2560,38315.752685546875
2561,42608.43371582031
2562,89400.60290527344
2563,178460.8118133545
2564,213373.46850585938
2565,255804.62109375
2566,277474.9931640625
2567,176932.60888671875
2568,64283.30554199219
2569,53718.839599609375
2570,58729.974365234375
2571,78919.07165527344
2572,52747.460021972656
2573,33173.219482421875
2574,32544.501251220703
2575,32544.501251220703
2576,32814.010833740234
2577,42917.20233154297
2578,90647.23779296875
2579,151549.4100341797
2580,178636.04595470428
2581,270739.5686035156
2582,334029.5681152344
2583,352915.3125
2584,536404.0424804688
2585,576442.5737304688
2586,580880.4228515625
2587,532403.8090820312
2588,395473.58984375
2589,395538.9093017578
2590,395538.9091796875
2591,384043.4140625
2592,228453.46166992188
2593,217324.13427734375
2594,194517.29370117188
2595,193359.82275390625
2596,197883.4794921875
2597,229237.70849609375
2598,229583.46899414062
2599,231868.03344726562
2600,219719.55078125
2601,19058.07440185547
2602,19058.07440185547
2603,68866.1166381836
2604,126979.32202148438
2605,126924.47717285156
2606,126256.71545410156
2607,126256.71545410156
2608,119150.09155273438
2609,112206.59411621094
2610,95702.38366699219
2611,92678.6441040039
2612,93569.34869384766
2613,83631.44689941406
2614,79870.04602050781
2615,84574.47094726562
2616,83481.20593261719
2617,84819.81567382812
2618,131256.84252929688
2619,135920.95043945312
2620,135253.7734375
2621,135253.7734375
2622,135253.7734375
2623,92426.47839355469
2624,92524.26940917969
2625,111379.80773925781
2626,132334.9066772461
2627,107573.80212402344
2628,38360.26583862305
2629,98951.19305419922
2630,438250.60400390625
2631,564015.794921875
2632,564593.046875
2633,428089.40283203125
2634,286584.5568847656
2635,226863.2578125
2636,269834.2497558594
2637,455941.8172607422
2638,489829.06103515625
2639,481869.07568359375
2640,429921.5517578125
2641,349892.9638671875
2642,252004.3662109375
2643,235241.49267578125
2644,239593.56274414062
2645,239593.56274414062
2646,239593.56274414062
2647,181271.0985107422
2648,116751.22088623047
2649,116751.220703125
2650,132543.43005371094
2651,164816.8798828125
2652,277648.67041015625
2653,520273.640625
2654,661785.4619140625
2655,661124.451171875
2656,474633.67236328125
2657,289465.4533691406
2658,204417.00244140625
2659,71287.3853149414
2660,41896.56823730469
2661,48170.00732421875
2662,141268.14392089844
2663,286223.306640625
2664,288044.99951171875
2665,287440.3972167969
2666,285972.0632324219
2667,285159.88525390625
2668,232261.96704101562
2669,76623.04162597656
2670,56863.41857910156
2671,50810.38995361328
2672,54344.78790283203
2673,33511.68420410156
2674,50097.39904785156
2675,69236.61309814453
2676,102636.85400390625
2677,131365.49157714844
2678,138054.3331298828
2679,181496.33264160156
2680,183835.03100585938
2681,223768.66467285156
2682,424608.1384277344
2683,424731.0383300781
2684,465691.4345703125
2685,518730.13134765625
2686,514984.775390625
2687,505011.9462890625
2688,452412.12353515625
2689,392070.30029296875
2690,394653.9853515625
2691,290969.7346191406
2692,236615.88500976562
2693,224814.34912109375
2694,206793.537109375
2695,193940.9736328125
2696,214450.1897277832
2697,229621.48022460938
2698,229686.8056640625
2699,237568.31372070312
2700,231749.33984375
2701,18239.190841674805
2702,25313.426483154297
2703,97693.35595703125
2704,126724.38110351562
2705,115517.23596191406
2706,126256.71545410156
2707,124656.95361328125
2708,115938.61169433594
2709,114129.71533203125
2710,102963.04296875
2711,92711.37530517578
2712,105640.27746582031
2713,137689.90661621094
2714,143194.61791992188
2715,142087.98791503906
2716,285230.771484375
2717,259309.22436523438
2718,168034.3173828125
2719,135379.71899414062
2720,135253.7734375
2721,135253.7734375
2722,135253.7734375
2723,97842.61682128906
2724,91596.60186767578
2725,95718.12377929688
2726,131924.2700805664
2727,132565.92657470703
2728,230881.38122558594
2729,258631.41479492188
2730,392282.1494140625
2731,547575.640625
2732,561236.8330078125
2733,553430.3159179688
2734,495075.56494140625
2735,374420.7263183594
2736,433438.134765625
2737,451819.740234375
2738,453853.46337890625
2739,332933.6875
2740,155843.90747070312
2741,154106.1748046875
2742,152179.802734375
2743,135823.76635742188
2744,225195.6873779297
2745,239593.56289672852
2746,288850.71826171875
2747,160975.81579589844
2748,116550.49206542969
2749,118665.888671875
2750,168837.3387451172
2751,239921.52758789062
2752,256668.02905273438
2753,352193.0517578125
2754,482814.3955078125
2755,505820.4501953125
2756,412184.5009765625
2757,412096.46142578125
2758,409863.9580078125
2759,213654.8251953125
2760,40941.57334899902
2761,69245.28778076172
2762,188715.47888183594
2763,279037.30126953125
2764,288145.8977775574
2765,287754.5012207031
2766,286445.9865722656
2767,288145.8974609375
2768,287617.3732910156
2769,246028.79638671875
2770,94000.00964355469
2771,96561.07421875
2772,103302.71533203125
2773,110058.51969528198
2774,147161.50659179688
2775,128507.97155761719
2776,132249.8299560547
2777,133264.43493652344
2778,135764.45239257812
2779,175030.53942871094
2780,181508.5596923828
2781,211875.54040527344
2782,472959.0004272461
2783,425879.8037109375
2784,472758.10791015625
2785,512120.1953125
2786,515824.14404296875
2787,511245.26904296875
2788,469471.8056640625
2789,416628.03369140625
2790,329587.39697265625
2791,298545.0263671875
2792,280379.6945800781
2793,281270.69873046875
2794,281246.69384765625
2795,237939.13330078125
2796,156493.75244140625
2797,276304.76171875
2798,280569.82568359375
2799,287618.6064453125
2800,261173.90844726562
2801,2310.4831161499023
2802,28324.559814453125
2803,61596.31317138672
2804,121852.63415527344
2805,132342.8604736328
2806,121586.62048339844
2807,116205.97143554688
2808,114711.01556396484
2809,102446.97003173828
2810,95068.86450195312
2811,107061.18115234375
2812,149847.17407226562
2813,165069.6103515625
2814,165088.62353515625
2815,162824.04643249512
2816,317985.275390625
2817,248658.8564453125
2818,204673.98852539062
2819,141592.87377929688
2820,135253.7734375
2821,135253.7734375
2822,138610.7431640625
2823,122857.67309570312
2824,88832.76623535156
2825,91506.13055419922
2826,126380.09338378906
2827,161243.90771484375
2828,264261.5852050781
2829,266275.24560546875
2830,327528.99560546875
2831,369594.24951171875
2832,492376.1865234375
2833,541124.3837890625
2834,529592.927734375
2835,558842.763671875
2836,462335.05908203125
2837,424504.2373046875
2838,370244.83056640625
2839,154542.13208007812
2840,154200.37475585938
2841,154200.37475585938
2842,153893.9208984375
2843,142316.21704101562
2844,136000.43286132812
2845,161500.81579589844
2846,121206.13598632812
2847,114946.22802734375
2848,114970.39782714844
2849,138027.46243286133
2850,222188.32446289062
2851,259876.6904296875
2852,310151.7980957031
2853,313819.53869628906
2854,314657.96484375
2855,327044.8193359375
2856,402477.0146484375
2857,412096.46142578125
2858,405731.87646484375
2859,209979.09252929688
2860,63015.16650390625
2861,95350.12426757812
2862,186811.49548339844
2863,198460.03540039062
2864,226505.59399414062
2865,268304.2907714844
2866,287878.77685546875
2867,287097.9582519531
2868,283189.8708496094
2869,254590.46557617188
2870,149956.7664794922
2871,147056.76538085938
2872,162307.64306640625
2873,150031.26025390625
2874,134794.7178955078
2875,131443.94665527344
2876,131175.74322509766
2877,128870.04956054688
2878,135769.0333251953
2879,183229.55493164062
2880,185249.0322265625
2881,405879.575088501
2882,559077.1413574219
2883,541100.1200561523
2884,532780.9848632812
2885,510527.3671875
2886,514887.87109375
2887,514812.81201171875
2888,498284.50830078125
2889,464490.4365234375
2890,328360.90625
2891,227803.86669921875
2892,233761.51440429688
2893,281216.4465332031
2894,281270.69873046875
2895,289639.0275878906
2896,344545.4387207031
2897,360801.3166503906
2898,360801.3166503906
2899,345712.14892578125
2900,286329.6669921875
2901,9992.261474609375
2902,18920.658882141113
2903,16706.813262939453
2904,82343.35638427734
2905,119672.66052246094
2906,107946.33093261719
2907,112330.71728515625
2908,79387.70178222656
2909,89625.57568359375
2910,80114.90087890625
2911,77584.31719970703
2912,106361.56622314453
2913,145955.19458007812
2914,164873.8739013672
2915,165191.72265625
2916,245509.47717285156
2917,249841.45239257812
2918,283133.9758300781
2919,404711.296875
2920,261320.35986328125
2921,195443.05114746094
2922,195139.22973632812
2923,191991.42895507812
2924,137886.03173828125
2925,93809.78881835938
2926,113808.18280029297
2927,201206.08911132812
2928,272930.8078613281
2929,273069.69677734375
2930,322293.7724609375
2931,337872.6337890625
2932,348636.16064453125
2933,578436.787109375
2934,657902.056640625
2935,676017.2200927734
2936,733767.4970703125
2937,505347.88916015625
2938,359693.46923828125
2939,154311.59155273438
2940,154200.37466430664
2941,154200.37475585938
2942,154095.0078125
2943,146656.19970703125
2944,101141.10705566406
2945,114952.87963867188
2946,114952.87963867188
2947,114952.87963867188
2948,114952.87963867188
2949,129667.95471191406
2950,225492.26220703125
2951,302971.34619140625
2952,314687.7014160156
2953,314657.96484375
2954,314657.9650878906
2955,320283.6936035156
2956,380525.091796875
2957,391477.26025390625
2958,371931.8337402344
2959,146269.642578125
2960,86228.91870117188
2961,95987.70434570312
2962,162535.49243164062
2963,188125.4267578125
2964,188125.4267578125
2965,188125.4267578125
2966,208396.12622070312
2967,223239.0059814453
2968,202696.63793945312
2969,183986.79565429688
2970,165482.80725097656
2971,164313.35028076172
2972,163512.6396484375
2973,163512.6396484375
2974,153338.93823242188
2975,136087.9442138672
2976,134077.91369628906
2977,134061.51599121094
2978,191173.97802734375
2979,236936.86767578125
2980,241047.63818359375
2981,559077.1413574219
2982,559077.1413574219
2983,559077.1413574219
2984,571383.3361816406
2985,543679.5190429688
2986,513200.39599609375
2987,503509.90869140625
2988,369529.125
2989,352127.69482421875
2990,299143.890625
2991,282825.6202697754
2992,229735.82543945312
2993,281248.595703125
2994,281270.69873046875
2995,280896.6247558594
2996,308026.74169921875
2997,360801.3166503906
2998,360801.3166503906
2999,336278.0578613281
3000,270289.0419921875
3001,15798.459075927734
3002,15827.703475952148
3003,15827.703475952148
3004,15827.703475952148
3005,50084.006774902344
3006,82574.43566894531
3007,81920.52392578125
3008,91843.4521484375
3009,76812.45397949219
3010,76812.45397949219
3011,76812.45397949219
3012,76615.66003417969
3013,75894.494140625
3014,136758.95385742188
3015,232325.58032226562
3016,248351.81201171875
3017,477702.51025390625
3018,637085.3432617188
3019,409633.87744140625
3020,447026.72314453125
3021,476607.7314453125
3022,480602.27734375
3023,242285.94116210938
3024,183872.05541992188
3025,82338.7021484375
3026,61568.212158203125
3027,201704.173828125
3028,225809.06030273438
3029,249375.533203125
3030,270699.9853515625
3031,320883.52685546875
3032,348508.13916015625
3033,419627.03662109375
3034,599572.298828125
3035,603368.53515625
3036,782902.5146484375
3037,720777.16796875
3038,426343.05859375
3039,333642.35693359375
3040,181036.92944335938
3041,154124.56420898438
3042,121028.81591796875
3043,76099.78967285156
3044,58615.11193847656
3045,106092.11413574219
3046,114952.87963867188
3047,114952.87963867188
3048,114952.87963867188
3049,166976.05859375
3050,224132.12475585938
3051,280941.2802734375
3052,314543.158203125
3053,314946.5480957031
3054,319834.3505859375
3055,369091.4541015625
3056,388363.1845703125
3057,388363.1845703125
3058,377824.99755859375
3059,203309.8203125
3060,89687.54406738281
3061,91985.82641601562
3062,136097.51196289062
3063,188125.4267578125
3064,188125.4267578125
3065,188125.4267578125
3066,188125.4267578125
3067,188125.4267578125
3068,196836.47485351562
3069,217060.55249023438
3070,177496.568359375
3071,164313.35034179688
3072,163512.6396484375
3073,163512.6396484375
3074,163512.6396484375
3075,162268.2930908203
3076,153285.20141601562
3077,168059.46704101562
3078,213325.8585205078
3079,217709.65966796875
3080,215095.76525878906
3081,533678.072265625
3082,613865.3967285156
3083,647263.6257324219
3084,669390.7475585938
3085,636399.4946289062
3086,401894.1109313965
3087,322850.9912109375
3088,324824.9851074219
3089,324425.3015136719
3090,285632.2900390625
3091,281270.69873046875
3092,281270.69873046875
3093,281270.69873046875
3094,282542.0234375
3095,331870.1906738281
3096,350304.5969238281
3097,360801.3166503906
3098,360797.8544921875
3099,353119.14306640625
3100,276087.4521484375
3101,15827.703475952148
3102,15827.703475952148
3103,15827.703475952148
3104,20601.4111328125
3105,30915.56607055664
3106,65838.46844482422
3107,76812.45397949219
3108,76812.45397949219
3109,76812.45397949219
3110,76812.45397949219
3111,76809.26611328125
3112,76567.24157714844
3113,76011.45385742188
3114,96096.44226074219
3115,203645.7138671875
3116,310364.77587890625
3117,650638.0322265625
3118,905237.7861328125
3119,619295.30078125
3120,514786.6572265625
3121,483572.8994140625
3122,387070.9052734375
3123,187197.81396484375
3124,106620.24658203125
3125,101991.728515625
3126,101602.33166503906
3127,183641.86279296875
3128,185256.01733398438
3129,183319.43310546875
3130,396055.7802734375
3131,391025.7509765625
3132,321517.888671875
3133,368902.984375
3134,589685.927734375
3135,678304.4736328125
3136,672415.287109375
3137,591399.841796875
3138,413481.71142578125
3139,413481.71142578125
3140,393914.0166015625
3141,181421.32543945312
3142,57184.515563964844
3143,52632.990234375
3144,52632.990234375
3145,81999.66662597656
3146,114952.94995117188
3147,114952.87963867188
3148,114952.87963867188
3149,164293.89086914062
3150,238231.5986328125
3151,246276.849609375
3152,323339.7822265625
3153,505908.38623046875
3154,473799.1201171875
3155,400241.099609375
3156,388363.1845703125
3157,388363.1845703125
3158,374143.9794921875
3159,131999.07641601562
3160,89681.49560546875
3161,89681.49560546875
3162,118256.47241210938
3163,228806.21020507812
3164,238467.92041015625
3165,236504.5030517578
3166,223798.75122070312
3167,230267.2861328125
3168,245803.84765625
3169,208581.44140625
3170,182454.52172851562
3171,163704.94946289062
3172,162586.46899414062
3173,162162.3536376953
3174,161791.8409423828
3175,161720.0018310547
3176,161670.66528320312
3177,161801.4930419922
3178,181890.91479492188
3179,177721.05078125
3180,174278.84790039062
3181,517877.3859863281
3182,763977.1965332031
3183,763958.9443359375
3184,768002.3051147461
3185,767365.6577148438
3186,399773.11669921875
3187,324308.01806640625
3188,324665.5363769531
3189,324914.85595703125
3190,286557.8798828125
3191,281270.69873046875
3192,281270.69873046875
3193,281270.69873046875
3194,301088.7775878906
3195,360533.1057128906
3196,360801.3166503906
3197,352279.0036621094
3198,356707.353515625
3199,338971.42529296875
3200,281932.8935546875
3201,15827.905487060547
3202,15827.703475952148
3203,15827.703468322754
3204,16956.466705322266
3205,19358.79312133789
3206,44641.39514160156
3207,75499.74182128906
3208,76812.45397949219
3209,76812.45401191711
3210,76812.45397949219
3211,78601.708984375
3212,75916.24060058594
3213,76359.93176269531
3214,76589.35241699219
3215,76997.41098022461
3216,324596.7529296875
3217,589142.111328125
3218,852953.396484375
3219,694289.1005859375
3220,551008.5415039062
3221,477186.7724609375
3222,378286.3835449219
3223,190821.30834960938
3224,97939.70190429688
3225,180814.33309936523
3226,324843.89782714844
3227,184263.82568359375
3228,185399.98168945312
3229,227517.20274353027
3230,508830.6785888672
3231,513688.900390625
3232,487521.5537109375
3233,551266.8974609375
3234,725887.7568359375
3235,721747.0029296875
3236,695978.65625
3237,518826.962890625
3238,364768.04473876953
3239,359392.732421875
3240,310244.84716796875
3241,148939.0234375
3242,52632.990234375
3243,52632.990234375
3244,52632.990234375
3245,53924.653747558594
3246,107189.34826660156
3247,120710.03979492188
3248,120710.03979492188
3249,182186.90258789062
3250,228779.2733154297
3251,281609.42626953125
3252,394731.4797363281
3253,828501.96484375
3254,665636.5073242188
3255,564925.669921875
3256,486570.1142578125
3257,417216.22900390625
3258,437806.06982421875
3259,152879.56103515625
3260,89681.49560546875
3261,89681.49560546875
3262,109442.89978027344
3263,235890.13110351562
3264,251125.96899414062
3265,243393.21643066406
3266,235103.02124023438
3267,224003.95849609375
3268,243462.8062133789
3269,197382.58618164062
3270,184471.337890625
3271,169820.40869140625
3272,163198.39916992188
3273,162474.8116455078
3274,161628.40283203125
3275,161670.6651611328
3276,161670.66528320312
3277,161670.66528320312
3278,161876.56481933594
3279,244213.87768554688
3280,212247.02319335938
3281,543418.2326660156
3282,763977.1965332031
3283,749562.7978515625
3284,761321.513671875
3285,817623.0361328125
3286,603245.6606445312
3287,324143.96240234375
3288,324911.35693359375
3289,324992.4753417969
3290,300758.41796875
3291,281270.69873046875
3292,281270.6989746094
3293,281675.326171875
3294,341375.70751953125
3295,360801.3166503906
3296,360801.3166503906
3297,340590.3468017578
3298,312758.5334472656
3299,287073.36669921875
3300,285899.75439453125
